OrderID,CustomerID,OrderDate,Product,Quantity,UnitPrice,PaymentMethod,City,State,Category,TotalAmount,DeliveryTime,CustomerRating,Year,Month,Day,Weekday,Profit
10763,5663,2023-05-27,Shirt,3,56431.18,COD,Hyderabad,Telangana,Fashion,169293.54,9,4,2023,5,27,Saturday,50788.06
10764,5190,2023-12-02,Laptop,2,36346.68,UPI,Mumbai,Maharashtra,Electronics,72693.36,5,3,2023,12,2,Saturday,21808.01
10765,5736,2023-06-17,Laptop,3,51829.19,COD,Delhi,Delhi,Electronics,155487.57,4,1,2023,6,17,Saturday,46646.27
10766,5037,2023-04-02,Mobile,2,49402.93,Credit Card,Delhi,Delhi,Electronics,98805.86,5,2,2023,4,2,Sunday,29641.76
10767,5780,2023-12-19,Shirt,2,10648.58,Debit Card,Chennai,Tamil Nadu,Fashion,21297.16,6,4,2023,12,19,Tuesday,6389.15
10768,5369,2023-02-28,Shirt,1,29303.3,UPI,Pune,Maharashtra,Fashion,29303.3,2,4,2023,2,28,Tuesday,8790.99
10769,5695,2023-02-28,Mobile,4,7280.34,UPI,Hyderabad,Telangana,Electronics,29121.36,2,1,2023,2,28,Tuesday,8736.41
10770,5525,2023-10-31,Laptop,4,41024.54,Debit Card,Kolkata,West Bengal,Electronics,164098.16,3,5,2023,10,31,Tuesday,49229.45
10771,5279,2023-06-18,Backpack,1,57009.01,COD,Delhi,Delhi,Accessories,57009.01,7,4,2023,6,18,Sunday,17102.7
10772,5217,2023-09-26,Jeans,3,8484.24,Net Banking,Delhi,Delhi,Fashion,25452.72,9,3,2023,9,26,Tuesday,7635.82
10773,5867,2023-12-29,Jeans,4,44112.82,COD,Chennai,Tamil Nadu,Fashion,176451.28,8,4,2023,12,29,Friday,52935.38
10774,5873,2023-02-14,Mobile,1,38044.62,Credit Card,Chennai,Tamil Nadu,Electronics,38044.62,8,2,2023,2,14,Tuesday,11413.39
10775,5798,2023-12-11,Shirt,1,35141.22,Net Banking,Pune,Maharashtra,Fashion,35141.22,8,4,2023,12,11,Monday,10542.37
10776,5273,2023-06-30,Camera,4,23590.18,COD,Hyderabad,Telangana,Electronics,94360.72,3,5,2023,6,30,Friday,28308.22
10777,5881,2023-06-19,Mobile,3,21501.36,Debit Card,Mumbai,Maharashtra,Electronics,64504.08,2,4,2023,6,19,Monday,19351.22
10778,5062,2023-12-22,Backpack,1,3001.38,Credit Card,Kolkata,West Bengal,Accessories,3001.38,6,1,2023,12,22,Friday,900.41
10779,5596,2023-07-10,Mobile,2,13309.15,Credit Card,Pune,Maharashtra,Electronics,26618.3,3,4,2023,7,10,Monday,7985.49
10780,5880,2023-06-04,Headphones,3,1206.06,Credit Card,Mumbai,Maharashtra,Electronics,3618.18,8,5,2023,6,4,Sunday,1085.45
10781,5729,2023-07-07,Watch,3,35010.6,Net Banking,Bangalore,Karnataka,Accessories,105031.8,8,1,2023,7,7,Friday,31509.54
10782,5342,2023-01-07,Shirt,4,6619.44,UPI,Delhi,Delhi,Fashion,26477.76,9,3,2023,1,7,Saturday,7943.33
10783,5397,2023-05-13,Tablet,4,52419.26,Net Banking,Hyderabad,Telangana,Electronics,209677.04,5,1,2023,5,13,Saturday,62903.11
10784,5699,2023-08-23,Tablet,2,31531.64,COD,Pune,Maharashtra,Electronics,63063.28,8,2,2023,8,23,Wednesday,18918.98
10785,5019,2023-02-14,Shirt,1,42071.49,UPI,Delhi,Delhi,Fashion,42071.49,7,1,2023,2,14,Tuesday,12621.45
10786,5177,2023-11-10,Backpack,4,24828.17,COD,Hyderabad,Telangana,Accessories,99312.68,8,3,2023,11,10,Friday,29793.8
10787,5612,2023-09-06,Headphones,4,33766.61,UPI,Hyderabad,Telangana,Electronics,135066.44,5,4,2023,9,6,Wednesday,40519.93
10788,5396,2023-01-31,Headphones,3,56576.75,Net Banking,Hyderabad,Telangana,Electronics,169730.25,8,1,2023,1,31,Tuesday,50919.08
10789,5445,2023-01-23,Laptop,4,5239.22,Credit Card,Delhi,Delhi,Electronics,20956.88,7,1,2023,1,23,Monday,6287.06
10790,5233,2023-06-09,Watch,4,15460.08,Debit Card,Pune,Maharashtra,Accessories,61840.32,6,1,2023,6,9,Friday,18552.1
10791,5915,2023-12-29,Jeans,4,46865.3,Credit Card,Kolkata,West Bengal,Fashion,187461.2,3,1,2023,12,29,Friday,56238.36
10792,5076,2023-06-07,Shoes,4,6194.61,Net Banking,Chennai,Tamil Nadu,Fashion,24778.44,7,3,2023,6,7,Wednesday,7433.53
10793,5265,2023-02-08,Backpack,3,4816.97,UPI,Delhi,Delhi,Accessories,14450.91,5,5,2023,2,8,Wednesday,4335.27
10794,5455,2023-03-23,Shoes,2,21884.02,Credit Card,Hyderabad,Telangana,Fashion,43768.04,3,5,2023,3,23,Thursday,13130.41
10795,5796,2023-12-22,Shoes,2,5802.43,Net Banking,Pune,Maharashtra,Fashion,11604.86,3,1,2023,12,22,Friday,3481.46
10796,5718,2023-09-15,Shirt,1,35229.18,COD,Kolkata,West Bengal,Fashion,35229.18,5,3,2023,9,15,Friday,10568.75
10797,5735,2023-07-25,Tablet,4,13808.63,Debit Card,Bangalore,Karnataka,Electronics,55234.52,9,3,2023,7,25,Tuesday,16570.36
10798,5384,2023-03-18,Tablet,3,53773.17,Credit Card,Mumbai,Maharashtra,Electronics,161319.51,2,1,2023,3,18,Saturday,48395.85
10799,5564,2023-01-12,Jeans,1,47074.95,UPI,Hyderabad,Telangana,Fashion,47074.95,8,2,2023,1,12,Thursday,14122.48
10800,5851,2023-10-22,Shirt,1,42072.4,COD,Bangalore,Karnataka,Fashion,42072.4,7,1,2023,10,22,Sunday,12621.72
10801,5506,2023-08-12,Shoes,2,37131.56,Net Banking,Chennai,Tamil Nadu,Fashion,74263.12,5,2,2023,8,12,Saturday,22278.94
10802,5367,2023-01-13,Camera,3,51848.9,Debit Card,Kolkata,West Bengal,Electronics,155546.7,6,1,2023,1,13,Friday,46664.01
10803,5144,2023-02-15,Tablet,3,13616.81,UPI,Kolkata,West Bengal,Electronics,40850.43,4,2,2023,2,15,Wednesday,12255.13
10804,5885,2023-06-04,Backpack,3,52424.6,Net Banking,Hyderabad,Telangana,Accessories,157273.8,5,2,2023,6,4,Sunday,47182.14
10805,5069,2023-04-23,Backpack,2,47432.69,Net Banking,Kolkata,West Bengal,Accessories,94865.38,8,1,2023,4,23,Sunday,28459.61
10806,5099,2023-08-21,Laptop,2,44965.2,Credit Card,Bangalore,Karnataka,Electronics,89930.4,8,2,2023,8,21,Monday,26979.12
10807,5396,2023-01-17,Mobile,2,33806.96,Credit Card,Hyderabad,Telangana,Electronics,67613.92,3,4,2023,1,17,Tuesday,20284.18
10808,5025,2023-12-26,Camera,2,15000.78,UPI,Delhi,Delhi,Electronics,30001.56,3,5,2023,12,26,Tuesday,9000.47
10809,5948,2023-08-11,Tablet,2,25585.81,Net Banking,Pune,Maharashtra,Electronics,51171.62,5,3,2023,8,11,Friday,15351.49
10810,5891,2023-12-20,Headphones,4,47676.17,Credit Card,Bangalore,Karnataka,Electronics,190704.68,4,2,2023,12,20,Wednesday,57211.4
10811,5469,2023-07-07,Tablet,4,2197.18,Debit Card,Pune,Maharashtra,Electronics,8788.72,9,2,2023,7,7,Friday,2636.62
10812,5484,2023-12-10,Laptop,3,46988.43,Debit Card,Delhi,Delhi,Electronics,140965.29,5,3,2023,12,10,Sunday,42289.59
10813,5565,2023-12-31,Backpack,1,14632.22,Net Banking,Delhi,Delhi,Accessories,14632.22,4,2,2023,12,31,Sunday,4389.67
10814,5151,2023-06-12,Shoes,3,8915.26,Credit Card,Pune,Maharashtra,Fashion,26745.78,9,3,2023,6,12,Monday,8023.73
10815,5144,2023-11-22,Headphones,1,7207.37,UPI,Bangalore,Karnataka,Electronics,7207.37,4,1,2023,11,22,Wednesday,2162.21
10816,5569,2023-03-15,Shirt,2,1926.83,UPI,Pune,Maharashtra,Fashion,3853.66,8,4,2023,3,15,Wednesday,1156.1
10817,5039,2023-08-21,Watch,1,31558.11,UPI,Pune,Maharashtra,Accessories,31558.11,8,4,2023,8,21,Monday,9467.43
10818,5109,2023-08-12,Shoes,3,13330.11,Debit Card,Mumbai,Maharashtra,Fashion,39990.33,8,5,2023,8,12,Saturday,11997.1
10819,5693,2023-11-15,Watch,3,59369.08,Credit Card,Bangalore,Karnataka,Accessories,178107.24,6,2,2023,11,15,Wednesday,53432.17
10820,5042,2023-03-01,Camera,1,34593.87,Credit Card,Mumbai,Maharashtra,Electronics,34593.87,8,5,2023,3,1,Wednesday,10378.16
10821,5186,2023-12-01,Mobile,4,8531.75,Debit Card,Hyderabad,Telangana,Electronics,34127.0,7,1,2023,12,1,Friday,10238.1
10822,5935,2023-08-10,Headphones,2,41419.12,UPI,Kolkata,West Bengal,Electronics,82838.24,3,4,2023,8,10,Thursday,24851.47
10823,5398,2023-02-06,Jeans,2,53895.29,UPI,Pune,Maharashtra,Fashion,107790.58,3,1,2023,2,6,Monday,32337.17
10824,5223,2023-10-05,Headphones,3,44787.22,Net Banking,Hyderabad,Telangana,Electronics,134361.66,4,1,2023,10,5,Thursday,40308.5
10825,5634,2023-07-15,Tablet,4,4863.46,COD,Bangalore,Karnataka,Electronics,19453.84,3,2,2023,7,15,Saturday,5836.15
10826,5133,2023-12-18,Backpack,1,53784.29,Credit Card,Pune,Maharashtra,Accessories,53784.29,2,1,2023,12,18,Monday,16135.29
10827,5163,2023-08-30,Tablet,2,47697.58,Credit Card,Kolkata,West Bengal,Electronics,95395.16,9,4,2023,8,30,Wednesday,28618.55
10828,5215,2023-11-20,Tablet,4,9750.74,Credit Card,Hyderabad,Telangana,Electronics,39002.96,4,5,2023,11,20,Monday,11700.89
10829,5733,2023-08-07,Camera,2,3391.62,COD,Chennai,Tamil Nadu,Electronics,6783.24,3,4,2023,8,7,Monday,2034.97
10830,5235,2023-07-11,Shoes,4,33571.44,Net Banking,Delhi,Delhi,Fashion,134285.76,2,2,2023,7,11,Tuesday,40285.73
10831,5843,2023-01-17,Jeans,4,9615.34,COD,Pune,Maharashtra,Fashion,38461.36,9,4,2023,1,17,Tuesday,11538.41
10832,5658,2023-01-12,Jeans,3,50125.08,UPI,Kolkata,West Bengal,Fashion,150375.24,6,3,2023,1,12,Thursday,45112.57
10833,5751,2023-07-12,Tablet,2,21692.58,UPI,Delhi,Delhi,Electronics,43385.16,3,5,2023,7,12,Wednesday,13015.55
10834,5588,2023-01-22,Watch,1,54799.68,Credit Card,Mumbai,Maharashtra,Accessories,54799.68,2,3,2023,1,22,Sunday,16439.9
10835,5009,2023-04-30,Camera,3,34071.58,Debit Card,Hyderabad,Telangana,Electronics,102214.74,5,3,2023,4,30,Sunday,30664.42
10836,5074,2023-07-29,Tablet,3,11205.54,Credit Card,Mumbai,Maharashtra,Electronics,33616.62,7,2,2023,7,29,Saturday,10084.99
10837,5954,2023-11-02,Mobile,1,8634.05,Debit Card,Kolkata,West Bengal,Electronics,8634.05,5,1,2023,11,2,Thursday,2590.21
10838,5492,2023-09-27,Backpack,3,34715.4,COD,Pune,Maharashtra,Accessories,104146.2,2,3,2023,9,27,Wednesday,31243.86
10839,5913,2023-07-11,Shoes,4,45784.45,UPI,Delhi,Delhi,Fashion,183137.8,4,4,2023,7,11,Tuesday,54941.34
10840,5253,2023-06-24,Shirt,4,46955.89,Debit Card,Delhi,Delhi,Fashion,187823.56,8,1,2023,6,24,Saturday,56347.07
10841,5230,2023-10-12,Mobile,2,16762.72,COD,Hyderabad,Telangana,Electronics,33525.44,8,4,2023,10,12,Thursday,10057.63
10842,5519,2023-07-23,Watch,2,12493.53,UPI,Pune,Maharashtra,Accessories,24987.06,8,4,2023,7,23,Sunday,7496.12
10843,5174,2023-06-13,Headphones,1,1300.35,Debit Card,Chennai,Tamil Nadu,Electronics,1300.35,9,1,2023,6,13,Tuesday,390.1
10844,5653,2023-09-08,Headphones,2,40848.19,Credit Card,Chennai,Tamil Nadu,Electronics,81696.38,4,1,2023,9,8,Friday,24508.91
10845,5168,2023-08-15,Mobile,4,4871.13,Credit Card,Hyderabad,Telangana,Electronics,19484.52,9,4,2023,8,15,Tuesday,5845.36
10846,5170,2023-01-07,Tablet,1,25419.44,Credit Card,Pune,Maharashtra,Electronics,25419.44,3,2,2023,1,7,Saturday,7625.83
10847,5393,2023-01-29,Shirt,1,36220.43,COD,Hyderabad,Telangana,Fashion,36220.43,8,5,2023,1,29,Sunday,10866.13
10848,5946,2023-02-02,Laptop,2,56245.4,Credit Card,Pune,Maharashtra,Electronics,112490.8,5,5,2023,2,2,Thursday,33747.24
10849,5795,2023-05-14,Laptop,4,18914.59,Net Banking,Kolkata,West Bengal,Electronics,75658.36,4,2,2023,5,14,Sunday,22697.51
10850,5634,2023-03-20,Watch,1,15211.4,UPI,Kolkata,West Bengal,Accessories,15211.4,4,1,2023,3,20,Monday,4563.42
10851,5194,2023-02-27,Tablet,4,39353.36,COD,Mumbai,Maharashtra,Electronics,157413.44,8,4,2023,2,27,Monday,47224.03
10852,5517,2023-01-26,Jeans,4,37268.57,Credit Card,Hyderabad,Telangana,Fashion,149074.28,5,5,2023,1,26,Thursday,44722.28
10853,5029,2023-08-14,Jeans,4,20126.95,UPI,Pune,Maharashtra,Fashion,80507.8,6,4,2023,8,14,Monday,24152.34
10854,5165,2023-10-12,Shoes,2,55707.68,Debit Card,Chennai,Tamil Nadu,Fashion,111415.36,4,2,2023,10,12,Thursday,33424.61
10855,5422,2023-01-04,Shirt,3,50738.28,Credit Card,Pune,Maharashtra,Fashion,152214.84,8,4,2023,1,4,Wednesday,45664.45
10856,5339,2023-04-09,Shirt,3,13671.76,UPI,Kolkata,West Bengal,Fashion,41015.28,7,2,2023,4,9,Sunday,12304.58
10857,5648,2023-02-08,Headphones,1,14576.81,Net Banking,Pune,Maharashtra,Electronics,14576.81,2,1,2023,2,8,Wednesday,4373.04
10858,5496,2023-09-28,Camera,4,30884.33,Debit Card,Hyderabad,Telangana,Electronics,123537.32,9,2,2023,9,28,Thursday,37061.2
10859,5365,2023-10-12,Watch,2,46482.25,Net Banking,Mumbai,Maharashtra,Accessories,92964.5,3,2,2023,10,12,Thursday,27889.35
10860,5833,2023-06-06,Laptop,4,2929.21,UPI,Mumbai,Maharashtra,Electronics,11716.84,4,5,2023,6,6,Tuesday,3515.05
10861,5342,2023-03-16,Watch,4,41692.11,Net Banking,Mumbai,Maharashtra,Accessories,166768.44,7,4,2023,3,16,Thursday,50030.53
10862,5500,2023-10-15,Jeans,2,38999.68,UPI,Mumbai,Maharashtra,Fashion,77999.36,7,5,2023,10,15,Sunday,23399.81
10863,5657,2023-05-10,Jeans,3,14119.36,UPI,Kolkata,West Bengal,Fashion,42358.08,4,3,2023,5,10,Wednesday,12707.42
10864,5511,2023-06-24,Mobile,4,40976.77,Net Banking,Bangalore,Karnataka,Electronics,163907.08,6,2,2023,6,24,Saturday,49172.12
10865,5327,2023-03-25,Shoes,4,56428.94,UPI,Hyderabad,Telangana,Fashion,225715.76,2,3,2023,3,25,Saturday,67714.73
10866,5217,2023-01-22,Shirt,3,3093.11,Credit Card,Delhi,Delhi,Fashion,9279.33,3,5,2023,1,22,Sunday,2783.8
10867,5301,2023-01-27,Backpack,2,19383.23,UPI,Hyderabad,Telangana,Accessories,38766.46,4,4,2023,1,27,Friday,11629.94
10868,5132,2023-07-14,Watch,1,26459.15,COD,Bangalore,Karnataka,Accessories,26459.15,9,5,2023,7,14,Friday,7937.74
10869,5804,2023-12-03,Jeans,3,53985.84,UPI,Mumbai,Maharashtra,Fashion,161957.52,3,4,2023,12,3,Sunday,48587.26
10870,5070,2023-08-24,Camera,1,57747.01,COD,Bangalore,Karnataka,Electronics,57747.01,5,4,2023,8,24,Thursday,17324.1
10871,5252,2023-04-02,Headphones,1,26813.68,UPI,Chennai,Tamil Nadu,Electronics,26813.68,7,1,2023,4,2,Sunday,8044.1
10872,5415,2023-01-21,Laptop,3,45076.7,UPI,Chennai,Tamil Nadu,Electronics,135230.1,7,2,2023,1,21,Saturday,40569.03
10873,5787,2023-10-30,Shoes,4,32040.16,Net Banking,Kolkata,West Bengal,Fashion,128160.64,4,5,2023,10,30,Monday,38448.19
10874,5445,2023-12-23,Camera,1,32405.64,Credit Card,Hyderabad,Telangana,Electronics,32405.64,4,4,2023,12,23,Saturday,9721.69
10875,5876,2023-03-25,Shoes,1,16902.54,Credit Card,Hyderabad,Telangana,Fashion,16902.54,9,5,2023,3,25,Saturday,5070.76
10876,5182,2023-09-19,Mobile,2,13252.29,Debit Card,Delhi,Delhi,Electronics,26504.58,5,5,2023,9,19,Tuesday,7951.37
10877,5167,2023-05-27,Backpack,4,17493.92,Net Banking,Kolkata,West Bengal,Accessories,69975.68,6,4,2023,5,27,Saturday,20992.7
10878,5091,2023-09-14,Jeans,1,33512.78,Net Banking,Delhi,Delhi,Fashion,33512.78,4,3,2023,9,14,Thursday,10053.83
10879,5714,2023-02-27,Headphones,2,2040.56,Credit Card,Chennai,Tamil Nadu,Electronics,4081.12,7,2,2023,2,27,Monday,1224.34
10880,5858,2023-01-15,Camera,4,54462.76,Net Banking,Mumbai,Maharashtra,Electronics,217851.04,3,2,2023,1,15,Sunday,65355.31
10881,5531,2023-06-11,Shoes,3,9630.14,Credit Card,Bangalore,Karnataka,Fashion,28890.42,2,1,2023,6,11,Sunday,8667.13
10882,5039,2023-06-12,Shirt,3,13439.29,Net Banking,Delhi,Delhi,Fashion,40317.87,8,1,2023,6,12,Monday,12095.36
10883,5126,2023-11-16,Mobile,2,31241.09,UPI,Pune,Maharashtra,Electronics,62482.18,3,1,2023,11,16,Thursday,18744.65
10884,5451,2023-10-08,Shirt,3,42693.85,Credit Card,Delhi,Delhi,Fashion,128081.55,6,2,2023,10,8,Sunday,38424.46
10885,5173,2023-10-07,Headphones,1,6015.02,Credit Card,Mumbai,Maharashtra,Electronics,6015.02,2,3,2023,10,7,Saturday,1804.51
10886,5653,2023-01-12,Camera,4,19266.37,COD,Mumbai,Maharashtra,Electronics,77065.48,3,2,2023,1,12,Thursday,23119.64
10887,5754,2023-10-01,Mobile,1,58129.87,Net Banking,Hyderabad,Telangana,Electronics,58129.87,3,2,2023,10,1,Sunday,17438.96
10888,5220,2023-09-28,Camera,1,15961.88,Net Banking,Bangalore,Karnataka,Electronics,15961.88,5,2,2023,9,28,Thursday,4788.56
10889,5638,2023-07-27,Jeans,3,18989.09,Credit Card,Mumbai,Maharashtra,Fashion,56967.27,8,2,2023,7,27,Thursday,17090.18
10890,5058,2023-01-27,Tablet,1,50238.96,UPI,Kolkata,West Bengal,Electronics,50238.96,9,3,2023,1,27,Friday,15071.69
10891,5660,2023-03-13,Mobile,3,3297.8,UPI,Delhi,Delhi,Electronics,9893.4,6,1,2023,3,13,Monday,2968.02
10892,5476,2023-03-01,Shirt,4,28037.41,UPI,Delhi,Delhi,Fashion,112149.64,7,5,2023,3,1,Wednesday,33644.89
10893,5456,2023-05-25,Headphones,4,22963.12,Net Banking,Chennai,Tamil Nadu,Electronics,91852.48,5,1,2023,5,25,Thursday,27555.74
10894,5829,2023-04-03,Backpack,1,19200.23,COD,Mumbai,Maharashtra,Accessories,19200.23,2,1,2023,4,3,Monday,5760.07
10895,5895,2023-11-05,Jeans,2,17356.27,Credit Card,Pune,Maharashtra,Fashion,34712.54,8,5,2023,11,5,Sunday,10413.76
10896,5361,2023-01-08,Tablet,3,5755.03,Debit Card,Hyderabad,Telangana,Electronics,17265.09,7,2,2023,1,8,Sunday,5179.53
10897,5935,2023-03-20,Backpack,3,19095.1,COD,Bangalore,Karnataka,Accessories,57285.3,5,3,2023,3,20,Monday,17185.59
10898,5001,2023-01-27,Laptop,1,2870.23,Debit Card,Pune,Maharashtra,Electronics,2870.23,8,3,2023,1,27,Friday,861.07
10899,5387,2023-06-23,Jeans,3,46923.54,COD,Hyderabad,Telangana,Fashion,140770.62,9,1,2023,6,23,Friday,42231.19
10900,5973,2023-02-19,Headphones,3,24074.2,UPI,Delhi,Delhi,Electronics,72222.6,6,5,2023,2,19,Sunday,21666.78
10901,5348,2023-07-18,Shoes,2,26801.06,Net Banking,Pune,Maharashtra,Fashion,53602.12,4,4,2023,7,18,Tuesday,16080.64
10902,5190,2023-12-15,Mobile,2,53647.6,Debit Card,Hyderabad,Telangana,Electronics,107295.2,9,2,2023,12,15,Friday,32188.56
10903,5505,2023-06-30,Camera,1,39585.88,COD,Delhi,Delhi,Electronics,39585.88,4,1,2023,6,30,Friday,11875.76
10904,5191,2023-01-24,Headphones,2,781.13,Net Banking,Delhi,Delhi,Electronics,1562.26,2,3,2023,1,24,Tuesday,468.68
10905,5508,2023-11-12,Mobile,1,56607.54,Debit Card,Delhi,Delhi,Electronics,56607.54,4,5,2023,11,12,Sunday,16982.26
10906,5369,2023-02-15,Backpack,4,14457.52,Credit Card,Delhi,Delhi,Accessories,57830.08,5,5,2023,2,15,Wednesday,17349.02
10907,5409,2023-01-15,Camera,1,6724.57,COD,Kolkata,West Bengal,Electronics,6724.57,2,1,2023,1,15,Sunday,2017.37
10908,5824,2023-06-02,Watch,4,46157.25,Credit Card,Delhi,Delhi,Accessories,184629.0,7,4,2023,6,2,Friday,55388.7
10909,5929,2023-08-10,Shirt,1,30178.5,UPI,Chennai,Tamil Nadu,Fashion,30178.5,9,3,2023,8,10,Thursday,9053.55
10910,5934,2023-07-25,Laptop,3,26196.1,Credit Card,Pune,Maharashtra,Electronics,78588.3,9,1,2023,7,25,Tuesday,23576.49
10911,5117,2023-09-30,Jeans,2,15195.33,Credit Card,Hyderabad,Telangana,Fashion,30390.66,6,4,2023,9,30,Saturday,9117.2
10912,5134,2023-08-24,Headphones,4,32984.05,COD,Chennai,Tamil Nadu,Electronics,131936.2,2,5,2023,8,24,Thursday,39580.86
10913,5058,2023-12-06,Laptop,1,16680.76,UPI,Kolkata,West Bengal,Electronics,16680.76,7,2,2023,12,6,Wednesday,5004.23
10914,5556,2023-08-16,Shoes,2,54124.51,Credit Card,Chennai,Tamil Nadu,Fashion,108249.02,9,3,2023,8,16,Wednesday,32474.71
10915,5685,2023-01-09,Mobile,1,13147.71,Net Banking,Mumbai,Maharashtra,Electronics,13147.71,2,3,2023,1,9,Monday,3944.31
10916,5672,2023-06-15,Mobile,2,53096.0,Debit Card,Mumbai,Maharashtra,Electronics,106192.0,3,4,2023,6,15,Thursday,31857.6
10917,5173,2023-11-15,Headphones,2,33696.5,Credit Card,Mumbai,Maharashtra,Electronics,67393.0,3,1,2023,11,15,Wednesday,20217.9
10918,5829,2023-08-02,Tablet,1,49760.74,UPI,Bangalore,Karnataka,Electronics,49760.74,2,5,2023,8,2,Wednesday,14928.22
10919,5815,2023-04-27,Tablet,4,42856.91,Credit Card,Mumbai,Maharashtra,Electronics,171427.64,9,4,2023,4,27,Thursday,51428.29
10920,5149,2023-12-10,Watch,4,41892.7,Debit Card,Hyderabad,Telangana,Accessories,167570.8,8,2,2023,12,10,Sunday,50271.24
10921,5080,2023-03-13,Shirt,3,19663.44,UPI,Chennai,Tamil Nadu,Fashion,58990.32,4,2,2023,3,13,Monday,17697.1
10922,5886,2023-03-05,Camera,2,14263.65,COD,Hyderabad,Telangana,Electronics,28527.3,3,2,2023,3,5,Sunday,8558.19
10923,5213,2023-07-24,Shoes,3,12889.91,UPI,Pune,Maharashtra,Fashion,38669.73,8,4,2023,7,24,Monday,11600.92
10924,5203,2023-07-28,Laptop,3,51474.34,COD,Mumbai,Maharashtra,Electronics,154423.02,8,5,2023,7,28,Friday,46326.91
10925,5764,2023-03-13,Tablet,1,49279.48,UPI,Kolkata,West Bengal,Electronics,49279.48,6,3,2023,3,13,Monday,14783.84
10926,5229,2023-10-04,Watch,1,26602.24,Debit Card,Bangalore,Karnataka,Accessories,26602.24,7,1,2023,10,4,Wednesday,7980.67
10927,5676,2023-10-01,Watch,1,8204.56,Debit Card,Pune,Maharashtra,Accessories,8204.56,5,3,2023,10,1,Sunday,2461.37
10928,5227,2023-11-16,Headphones,2,23120.46,UPI,Kolkata,West Bengal,Electronics,46240.92,3,5,2023,11,16,Thursday,13872.28
10929,5659,2023-12-04,Shoes,1,37274.8,Credit Card,Bangalore,Karnataka,Fashion,37274.8,2,3,2023,12,4,Monday,11182.44
10930,5532,2023-04-05,Backpack,1,27427.87,Debit Card,Pune,Maharashtra,Accessories,27427.87,4,4,2023,4,5,Wednesday,8228.36
10931,5441,2023-06-15,Camera,2,46877.3,COD,Chennai,Tamil Nadu,Electronics,93754.6,5,2,2023,6,15,Thursday,28126.38
10932,5402,2023-02-01,Shirt,2,59858.08,COD,Hyderabad,Telangana,Fashion,119716.16,7,5,2023,2,1,Wednesday,35914.85
10933,5047,2023-01-11,Jeans,4,11710.59,Net Banking,Delhi,Delhi,Fashion,46842.36,8,5,2023,1,11,Wednesday,14052.71
10934,5233,2023-10-28,Headphones,1,27741.15,COD,Hyderabad,Telangana,Electronics,27741.15,7,3,2023,10,28,Saturday,8322.34
10935,5305,2023-08-05,Camera,1,26029.74,Net Banking,Mumbai,Maharashtra,Electronics,26029.74,9,4,2023,8,5,Saturday,7808.92
10936,5526,2023-10-16,Jeans,1,18478.2,UPI,Kolkata,West Bengal,Fashion,18478.2,3,3,2023,10,16,Monday,5543.46
10937,5143,2023-04-12,Jeans,4,12126.3,UPI,Delhi,Delhi,Fashion,48505.2,7,3,2023,4,12,Wednesday,14551.56
10938,5415,2023-09-24,Shoes,1,4221.82,UPI,Bangalore,Karnataka,Fashion,4221.82,7,5,2023,9,24,Sunday,1266.55
10939,5513,2023-08-02,Shoes,4,53261.02,Credit Card,Chennai,Tamil Nadu,Fashion,213044.08,4,3,2023,8,2,Wednesday,63913.22
10940,5373,2023-06-28,Laptop,3,25364.97,Credit Card,Chennai,Tamil Nadu,Electronics,76094.91,9,2,2023,6,28,Wednesday,22828.47
10941,5566,2023-03-29,Watch,4,29964.66,Net Banking,Bangalore,Karnataka,Accessories,119858.64,9,3,2023,3,29,Wednesday,35957.59
10942,5886,2023-02-10,Camera,3,55041.44,COD,Mumbai,Maharashtra,Electronics,165124.32,8,2,2023,2,10,Friday,49537.3
10943,5259,2023-03-17,Headphones,1,46644.54,COD,Bangalore,Karnataka,Electronics,46644.54,4,5,2023,3,17,Friday,13993.36
10944,5656,2023-02-15,Mobile,3,8090.93,UPI,Pune,Maharashtra,Electronics,24272.79,4,4,2023,2,15,Wednesday,7281.84
10945,5471,2023-06-09,Headphones,4,34055.57,Debit Card,Kolkata,West Bengal,Electronics,136222.28,2,2,2023,6,9,Friday,40866.68
10946,5953,2023-03-21,Laptop,2,26702.46,Credit Card,Kolkata,West Bengal,Electronics,53404.92,7,4,2023,3,21,Tuesday,16021.48
10947,5971,2023-11-06,Shirt,3,47893.5,Credit Card,Mumbai,Maharashtra,Fashion,143680.5,7,4,2023,11,6,Monday,43104.15
10948,5012,2023-03-27,Watch,3,43536.68,UPI,Delhi,Delhi,Accessories,130610.04,9,2,2023,3,27,Monday,39183.01
10949,5330,2023-04-02,Mobile,1,41517.22,Credit Card,Bangalore,Karnataka,Electronics,41517.22,7,5,2023,4,2,Sunday,12455.17
10950,5736,2023-05-28,Tablet,4,20630.53,UPI,Mumbai,Maharashtra,Electronics,82522.12,6,1,2023,5,28,Sunday,24756.64
10951,5784,2023-06-10,Shirt,3,48356.33,Net Banking,Kolkata,West Bengal,Fashion,145068.99,4,4,2023,6,10,Saturday,43520.7
10952,5968,2023-07-21,Shoes,3,3427.76,COD,Delhi,Delhi,Fashion,10283.28,5,4,2023,7,21,Friday,3084.98
10953,5358,2023-08-30,Jeans,3,9829.61,Debit Card,Bangalore,Karnataka,Fashion,29488.83,9,5,2023,8,30,Wednesday,8846.65
